lat,lon,wind_value,year,month
59.5,84.5,14.2,2021,апрель
59.5,84.75,15,2021,апрель
59.5,85,15.4,2021,апрель
59.5,85.25,16,2021,апрель
59.5,85.5,14.8,2021,апрель
59.5,85.75,15.2,2021,апрель
59.5,86,15.6,2021,апрель
59.5,86.25,15.8,2021,апрель
59.5,86.5,16.6,2021,апрель
59.5,86.75,16.8,2021,апрель
59.5,87,16.8,2021,апрель
59.5,87.25,15.8,2021,апрель
59.5,87.5,16.2,2021,апрель
59.5,87.75,16,2021,апрель
59.5,88,17,2021,апрель
59.5,88.25,17.8,2021,апрель
59.5,88.5,17.4,2021,апрель
59.5,88.75,15.6,2021,апрель
59.5,89,15.6,2021,апрель
59.5,89.25,15.2,2021,апрель
59.5,89.5,14.8,2021,апрель
59.5,89.75,13,2021,апрель
59.5,90,13,2021,апрель
59.5,90.25,15.6,2021,апрель
59.5,90.5,15.8,2021,апрель
59.5,90.75,17.6,2021,апрель
59.5,91,18.4,2021,апрель
59.5,91.25,15.8,2021,апрель
59.5,91.5,14.2,2021,апрель
59.5,91.75,12.4,2021,апрель
59.5,92,12,2021,апрель
59.5,92.25,12,2021,апрель
59.5,92.5,12.2,2021,апрель
59.5,92.75,12.2,2021,апрель
59.5,93,11.8,2021,апрель
59.5,93.25,11.6,2021,апрель
59.5,93.5,11.8,2021,апрель
59.5,93.75,12,2021,апрель
59.5,94,12.8,2021,апрель
59.5,94.25,12,2021,апрель
59.5,94.5,12.2,2021,апрель
59.5,94.75,12,2021,апрель
59.5,95,11.4,2021,апрель
59.5,95.25,11.6,2021,апрель
59.5,95.5,11.6,2021,апрель
59.5,95.75,10.4,2021,апрель
59.5,96,10.2,2021,апрель
59.5,96.25,9.8,2021,апрель
59.5,96.5,9,2021,апрель
59.5,96.75,11,2021,апрель
59.5,97,9.8,2021,апрель
59.5,97.25,8.8,2021,апрель
59.5,97.5,9,2021,апрель
59.5,97.75,8.6,2021,апрель
59.5,98,10.4,2021,апрель
59.5,98.25,14.6,2021,апрель
59.5,98.5,16.6,2021,апрель
59.5,98.75,14,2021,апрель
59.5,99,12.8,2021,апрель
59.5,99.25,11.4,2021,апрель
59.5,99.5,9,2021,апрель
59.5,99.75,8.8,2021,апрель
59.5,100,8.4,2021,апрель
59.5,100.25,8.6,2021,апрель
59.5,100.5,8.2,2021,апрель
59.5,100.75,7.6,2021,апрель
59.5,101,7.2,2021,апрель
59.5,101.25,6.4,2021,апрель
59.5,101.5,6.8,2021,апрель
59.5,101.75,6.2,2021,апрель
59.5,102,7.2,2021,апрель
59.5,102.25,7,2021,апрель
59.5,102.5,7,2021,апрель
59.5,102.75,7.8,2021,апрель
59.5,103,8.6,2021,апрель
59.5,103.25,10.2,2021,апрель
59.5,103.5,10.2,2021,апрель
59.5,103.75,10,2021,апрель
59.5,104,9.4,2021,апрель
59.5,104.25,9.8,2021,апрель
59.5,104.5,11.6,2021,апрель
59.5,104.75,13,2021,апрель
59.5,105,13,2021,апрель
59.5,105.25,10.6,2021,апрель
59.5,105.5,9.2,2021,апрель
59.5,105.75,8.8,2021,апрель
59.5,106,8,2021,апрель
59.5,106.25,8.4,2021,апрель
59.5,106.5,8.6,2021,апрель
59.5,106.75,9,2021,апрель
59.5,107,9.6,2021,апрель
59.5,107.25,11,2021,апрель
59.5,107.5,11.2,2021,апрель
59.5,107.75,11.6,2021,апрель
59.5,108,11.4,2021,апрель
59.5,108.25,13.4,2021,апрель
59.5,108.5,18.6,2021,апрель
59.5,108.75,19.6,2021,апрель
59.5,109,19,2021,апрель
59.5,109.25,17.6,2021,апрель
59.5,109.5,18.2,2021,апрель
59.5,109.75,17.8,2021,апрель
59.5,110,15.6,2021,апрель
59.5,110.25,16.2,2021,апрель
59.5,110.5,15.4,2021,апрель
59.5,110.75,16,2021,апрель
59.5,111,16.6,2021,апрель
59.5,111.25,16.6,2021,апрель
59.5,111.5,17.6,2021,апрель
59.5,111.75,17.8,2021,апрель
59.5,112,19.2,2021,апрель
59.5,112.25,22.2,2021,апрель
59.5,112.5,22.4,2021,апрель
59.5,112.75,23.2,2021,апрель
59.5,113,23.2,2021,апрель
59.5,113.25,20.8,2021,апрель
59.5,113.5,17.8,2021,апрель
59.5,113.75,15.4,2021,апрель
59.5,114,16.2,2021,апрель
59.5,114.25,20.4,2021,апрель
59.5,114.5,22.6,2021,апрель
59.5,114.75,22.4,2021,апрель
59.5,115,22.6,2021,апрель
59.5,115.25,22,2021,апрель
59.5,115.5,21.4,2021,апрель
59.5,115.75,21.2,2021,апрель
59.5,116,21,2021,апрель
59.5,116.25,21.8,2021,апрель
59.5,116.5,24,2021,апрель
59.5,116.75,24.6,2021,апрель
59.5,117,23.4,2021,апрель
59.5,117.25,23.6,2021,апрель
59.5,117.5,22.2,2021,апрель
59.5,117.75,21.8,2021,апрель
59.5,118,23.4,2021,апрель
59.5,118.25,24.2,2021,апрель
59.5,118.5,23.6,2021,апрель
59.5,118.75,24.2,2021,апрель
59.5,119,22.4,2021,апрель
59.5,119.25,22,2021,апрель
59.5,119.5,21.8,2021,апрель
59.5,119.75,21.8,2021,апрель
59.5,120,22,2021,апрель
59.5,120.25,24.2,2021,апрель
59.5,120.5,23.6,2021,апрель
59.5,120.75,24,2021,апрель
59.5,121,24,2021,апрель
59.5,121.25,24.2,2021,апрель
59.5,121.5,24,2021,апрель
59.5,121.75,24.4,2021,апрель
59.5,122,24.2,2021,апрель
59.5,122.25,22.4,2021,апрель
59.5,122.5,22.2,2021,апрель
59.5,122.75,22,2021,апрель
59.5,123,22.2,2021,апрель
59.5,123.25,22.2,2021,апрель
59.5,123.5,22.4,2021,апрель
59.5,123.75,19,2021,апрель
59.5,124,17.4,2021,апрель
59.5,124.25,15.8,2021,апрель
59.5,124.5,13.8,2021,апрель
59.5,124.75,13.8,2021,апрель
59.5,125,14.6,2021,апрель
59.5,125.25,14.6,2021,апрель
59.5,125.5,14.2,2021,апрель
59.5,125.75,13.8,2021,апрель
59.25,45,8,2021,апрель
59.25,45.25,25.8,2021,апрель
59.25,45.5,23.4,2021,апрель
59.25,45.75,20.8,2021,апрель
59.25,46,21,2021,апрель
59.25,46.25,21.4,2021,апрель
59.25,46.5,25.4,2021,апрель
59.25,46.75,23.6,2021,апрель
59.25,47,32,2021,апрель
59.25,47.25,44.2,2021,апрель
59.25,47.5,18.8,2021,апрель
59.25,47.75,6,2021,апрель
59.25,48,4.8,2021,апрель
59.25,48.25,3,2021,апрель
59.25,48.5,3.4,2021,апрель
59.25,48.75,3.8,2021,апрель
59.25,49,4.2,2021,апрель
59.25,49.25,3.2,2021,апрель
59.25,49.5,2.4,2021,апрель
59.25,49.75,2.4,2021,апрель
59.25,50,1.8,2021,апрель
59.25,50.25,1.4,2021,апрель
59.25,50.5,1.4,2021,апрель
59.25,50.75,1.2,2021,апрель
59.25,51,1,2021,апрель
59.25,51.25,0.4,2021,апрель
59.25,51.5,1.2,2021,апрель
59.25,51.75,1.6,2021,апрель
59.25,52,2.2,2021,апрель
59.25,52.25,1.6,2021,апрель
59.25,52.5,1,2021,апрель
59.25,52.75,0.6,2021,апрель
59.25,53,0.8,2021,апрель
59.25,53.25,1,2021,апрель
59.25,53.5,1.4,2021,апрель
59.25,53.75,1.8,2021,апрель
59.25,54,1.4,2021,апрель
59.25,54.25,1.8,2021,апрель
59.25,54.5,2.8,2021,апрель
59.25,54.75,3,2021,апрель
59.25,55,3,2021,апрель
59.25,55.25,3,2021,апрель
59.25,55.5,2.8,2021,апрель
59.25,55.75,3,2021,апрель
59.25,56,4,2021,апрель
59.25,56.25,6.4,2021,апрель
59.25,56.5,7.2,2021,апрель
59.25,56.75,8,2021,апрель
59.25,57,8.6,2021,апрель
59.25,57.25,9.6,2021,апрель
59.25,57.5,10.2,2021,апрель
59.25,57.75,10.6,2021,апрель
59.25,58,11,2021,апрель
59.25,58.25,13,2021,апрель
59.25,58.5,12.4,2021,апрель
59.25,58.75,11.2,2021,апрель
59.25,59,12.4,2021,апрель
59.25,59.25,13,2021,апрель
59.25,59.5,14.4,2021,апрель
59.25,59.75,13.8,2021,апрель
59.25,60,12.4,2021,апрель
59.25,60.25,11.4,2021,апрель
59.25,60.5,10.6,2021,апрель
59.25,60.75,11.2,2021,апрель
59.25,61,12.4,2021,апрель
59.25,61.25,12,2021,апрель
59.25,61.5,10.8,2021,апрель
59.25,61.75,10,2021,апрель
59.25,62,11.4,2021,апрель
59.25,62.25,12.2,2021,апрель
59.25,62.5,12,2021,апрель
59.25,62.75,11.2,2021,апрель
59.25,63,8.2,2021,апрель
59.25,63.25,6,2021,апрель
59.25,63.5,6.2,2021,апрель
59.25,63.75,6,2021,апрель
59.25,64,6.2,2021,апрель
59.25,64.25,6,2021,апрель
59.25,64.5,5.6,2021,апрель
59.25,64.75,6.8,2021,апрель
59.25,65,7.2,2021,апрель
59.25,65.25,7.6,2021,апрель
59.25,65.5,8.4,2021,апрель
59.25,65.75,8.6,2021,апрель
59.25,66,8.6,2021,апрель
59.25,66.25,9.6,2021,апрель
59.25,66.5,10.2,2021,апрель
59.25,66.75,10,2021,апрель
59.25,67,10,2021,апрель
59.25,67.25,10,2021,апрель
59.25,67.5,10.6,2021,апрель
59.25,67.75,10.8,2021,апрель
59.25,68,11.6,2021,апрель
59.25,68.25,12.2,2021,апрель
59.25,68.5,13.2,2021,апрель
59.25,68.75,14,2021,апрель
59.25,69,14.2,2021,апрель
59.25,69.25,14,2021,апрель
59.25,69.5,13.8,2021,апрель
59.25,69.75,12.4,2021,апрель
59.25,70,11.2,2021,апрель
59.25,70.25,11.8,2021,апрель
59.25,70.5,11,2021,апрель
59.25,70.75,11,2021,апрель
59.25,71,11.4,2021,апрель
59.25,71.25,12.2,2021,апрель
59.25,71.5,11.8,2021,апрель
59.25,71.75,12.4,2021,апрель
59.25,72,12.4,2021,апрель
59.25,72.25,12,2021,апрель
59.25,72.5,11.6,2021,апрель
59.25,72.75,11.4,2021,апрель
59.25,73,11.8,2021,апрель
59.25,73.25,12.4,2021,апрель
59.25,73.5,12.6,2021,апрель
59.25,73.75,12.6,2021,апрель
59.25,74,12.8,2021,апрель
59.25,74.25,12.4,2021,апрель
59.25,74.5,12.8,2021,апрель
59.25,74.75,13,2021,апрель
59.25,75,12.8,2021,апрель
59.25,75.25,12,2021,апрель
59.25,75.5,12.6,2021,апрель
59.25,75.75,12.8,2021,апрель
59.25,76,12.2,2021,апрель
59.25,76.25,12.6,2021,апрель
59.25,76.5,11.6,2021,апрель
59.25,76.75,9.6,2021,апрель
59.25,77,8,2021,апрель
59.25,77.25,8.6,2021,апрель
59.25,77.5,8.8,2021,апрель
59.25,77.75,9.4,2021,апрель
59.25,78,10,2021,апрель
59.25,78.25,10.2,2021,апрель
59.25,78.5,8.4,2021,апрель
59.25,78.75,8.2,2021,апрель
59.25,79,10.2,2021,апрель
59.25,79.25,12,2021,апрель
59.25,79.5,12.6,2021,апрель
59.25,79.75,14.4,2021,апрель
59.25,80,13.8,2021,апрель
59.25,80.25,12.2,2021,апрель
59.25,80.5,12.4,2021,апрель
59.25,80.75,13.6,2021,апрель
59.25,81,12.4,2021,апрель
59.25,81.25,13.4,2021,апрель
59.25,81.5,13.6,2021,апрель
59.25,81.75,14,2021,апрель
59.25,82,14.2,2021,апрель
59.25,82.25,13.6,2021,апрель
59.25,82.5,13.6,2021,апрель
59.25,82.75,14,2021,апрель
59.25,83,14.4,2021,апрель
59.25,83.25,14.6,2021,апрель
59.25,83.5,15.2,2021,апрель
59.25,83.75,15.4,2021,апрель
59.25,84,15.4,2021,апрель
59.25,84.25,14.8,2021,апрель
59.25,84.5,14.4,2021,апрель
59.25,84.75,13.8,2021,апрель
59.25,85,13.8,2021,апрель
59.25,85.25,14.4,2021,апрель
59.25,85.5,14.6,2021,апрель
59.25,85.75,13.8,2021,апрель
59.25,86,14.2,2021,апрель
59.25,86.25,14,2021,апрель
59.25,86.5,14.4,2021,апрель
59.25,86.75,14.6,2021,апрель
59.25,87,14.4,2021,апрель
59.25,87.25,14.4,2021,апрель
59.25,87.5,14.6,2021,апрель
59.25,87.75,14.6,2021,апрель
59.25,88,14.6,2021,апрель
59.25,88.25,14.2,2021,апрель
59.25,88.5,14.2,2021,апрель
59.25,88.75,13.8,2021,апрель
59.25,89,13.6,2021,апрель
59.25,89.25,13.6,2021,апрель
59.25,89.5,12.6,2021,апрель
59.25,89.75,11.8,2021,апрель
59.25,90,11.4,2021,апрель
59.25,90.25,12.6,2021,апрель
59.25,90.5,14.6,2021,апрель
59.25,90.75,15.4,2021,апрель
59.25,91,16.6,2021,апрель
59.25,91.25,16.4,2021,апрель
59.25,91.5,15.4,2021,апрель
59.25,91.75,13.2,2021,апрель
59.25,92,12.2,2021,апрель
59.25,92.25,11.4,2021,апрель
59.25,92.5,11.6,2021,апрель
59.25,92.75,12,2021,апрель
59.25,93,11.6,2021,апрель
59.25,93.25,11,2021,апрель
59.25,93.5,11.2,2021,апрель
59.25,93.75,11,2021,апрель
59.25,94,13.2,2021,апрель
59.25,94.25,15.8,2021,апрель
59.25,94.5,17,2021,апрель
59.25,94.75,17,2021,апрель
59.25,95,14.4,2021,апрель
59.25,95.25,14,2021,апрель
59.25,95.5,13.2,2021,апрель
59.25,95.75,13,2021,апрель
59.25,96,11.4,2021,апрель
59.25,96.25,10.8,2021,апрель
59.25,96.5,10,2021,апрель
59.25,96.75,9.8,2021,апрель
59.25,97,9.4,2021,апрель
59.25,97.25,9,2021,апрель
59.25,97.5,9,2021,апрель
59.25,97.75,8.2,2021,апрель
59.25,98,9.4,2021,апрель
59.25,98.25,9.8,2021,апрель
59.25,98.5,9.6,2021,апрель
59.25,98.75,9.4,2021,апрель
59.25,99,7.8,2021,апрель
59.25,99.25,6.8,2021,апрель
59.25,99.5,7.2,2021,апрель
59.25,99.75,7,2021,апрель
59.25,100,7.2,2021,апрель
59.25,100.25,6.8,2021,апрель
59.25,100.5,6.8,2021,апрель
59.25,100.75,6.4,2021,апрель
59.25,101,6.2,2021,апрель
59.25,101.25,5.8,2021,апрель
59.25,101.5,5.6,2021,апрель
59.25,101.75,5.8,2021,апрель
59.25,102,6.4,2021,апрель
59.25,102.25,7,2021,апрель
59.25,102.5,6.8,2021,апрель
59.25,102.75,7,2021,апрель
59.25,103,7.4,2021,апрель
59.25,103.25,7.6,2021,апрель
59.25,103.5,7.2,2021,апрель
59.25,103.75,8,2021,апрель
59.25,104,7.6,2021,апрель
59.25,104.25,8.2,2021,апрель
59.25,104.5,8.8,2021,апрель
59.25,104.75,9,2021,апрель
59.25,105,9,2021,апрель
59.25,105.25,8.4,2021,апрель
59.25,105.5,7.4,2021,апрель
59.25,105.75,8,2021,апрель
59.25,106,7.8,2021,апрель
59.25,106.25,8.6,2021,апрель
59.25,106.5,9,2021,апрель
59.25,106.75,8.4,2021,апрель
59.25,107,7.8,2021,апрель
59.25,107.25,8.6,2021,апрель
59.25,107.5,9.6,2021,апрель
59.25,107.75,9,2021,апрель
59.25,108,8.8,2021,апрель
59.25,108.25,8.8,2021,апрель
59.25,108.5,9.4,2021,апрель
59.25,108.75,9.8,2021,апрель
59.25,109,11,2021,апрель
59.25,109.25,12.8,2021,апрель
59.25,109.5,19,2021,апрель
59.25,109.75,17.6,2021,апрель
59.25,110,18,2021,апрель
59.25,110.25,17.4,2021,апрель
59.25,110.5,15.6,2021,апрель
59.25,110.75,15.8,2021,апрель
59.25,111,15.8,2021,апрель
59.25,111.25,15.8,2021,апрель
59.25,111.5,17.2,2021,апрель
59.25,111.75,18.4,2021,апрель
59.25,112,19.8,2021,апрель
59.25,112.25,20.6,2021,апрель
59.25,112.5,20.6,2021,апрель
59.25,112.75,20.6,2021,апрель
59.25,113,21,2021,апрель
59.25,113.25,20.4,2021,апрель
59.25,113.5,20,2021,апрель
59.25,113.75,21.4,2021,апрель
59.25,114,22.8,2021,апрель
59.25,114.25,23,2021,апрель
59.25,114.5,22.8,2021,апрель
59.25,114.75,21.6,2021,апрель
59.25,115,21.2,2021,апрель
59.25,115.25,21.8,2021,апрель
59.25,115.5,22.8,2021,апрель
59.25,115.75,23.6,2021,апрель
59.25,116,25,2021,апрель
59.25,116.25,24.6,2021,апрель
59.25,116.5,24.4,2021,апрель
59.25,116.75,21.8,2021,апрель
59.25,117,21.4,2021,апрель
59.25,117.25,20.8,2021,апрель
59.25,117.5,21.8,2021,апрель
59.25,117.75,22.8,2021,апрель
59.25,118,24.4,2021,апрель
59.25,118.25,25,2021,апрель
59.25,118.5,24.2,2021,апрель
59.25,118.75,24,2021,апрель
59.25,119,22.8,2021,апрель
59.25,119.25,22.4,2021,апрель
59.25,119.5,21.8,2021,апрель
59.25,119.75,21.8,2021,апрель
59.25,120,22.6,2021,апрель
59.25,120.25,22.8,2021,апрель
59.25,120.5,23.6,2021,апрель
59.25,120.75,23,2021,апрель
59.25,121,22.2,2021,апрель
59.25,121.25,22.6,2021,апрель
59.25,121.5,23.4,2021,апрель
59.25,121.75,23.8,2021,апрель
59.25,122,24.8,2021,апрель
59.25,122.25,24.8,2021,апрель
59.25,122.5,23.4,2021,апрель
59.25,122.75,22,2021,апрель
59.25,123,21.4,2021,апрель
59.25,123.25,20.6,2021,апрель
59.25,123.5,20.6,2021,апрель
59.25,123.75,18.8,2021,апрель
59.25,124,18.2,2021,апрель
59.25,124.25,16.6,2021,апрель
59.25,124.5,15.6,2021,апрель
59.25,124.75,15,2021,апрель
59.25,125,14.8,2021,апрель
59.25,125.25,13.8,2021,апрель
59.25,125.5,13.4,2021,апрель
59.25,125.75,12.6,2021,апрель
59,45,6,2021,апрель
59,45.25,10.6,2021,апрель
59,45.5,11.6,2021,апрель
59,45.75,12.6,2021,апрель
59,46,11.8,2021,апрель
59,46.25,8.6,2021,апрель
59,46.5,8.2,2021,апрель
59,46.75,7.6,2021,апрель
59,47,11.2,2021,апрель
59,47.25,9.2,2021,апрель
59,47.5,5.6,2021,апрель
59,47.75,4.4,2021,апрель
59,48,3.2,2021,апрель
59,48.25,2.4,2021,апрель
59,48.5,2.6,2021,апрель
59,48.75,2.4,2021,апрель
59,49,2.2,2021,апрель
59,49.25,2.4,2021,апрель
59,49.5,2.2,2021,апрель
59,49.75,2.2,2021,апрель
59,50,1.4,2021,апрель
59,50.25,1.2,2021,апрель
59,50.5,1.4,2021,апрель
59,50.75,1.2,2021,апрель
59,51,0.8,2021,апрель
59,51.25,0.6,2021,апрель
59,51.5,0.6,2021,апрель
59,51.75,0.6,2021,апрель
59,52,0.8,2021,апрель
59,52.25,0.8,2021,апрель
59,52.5,0.8,2021,апрель
59,52.75,0.8,2021,апрель
59,53,1,2021,апрель
59,53.25,1.2,2021,апрель
59,53.5,1.6,2021,апрель
59,53.75,1.6,2021,апрель
59,54,1.6,2021,апрель
59,54.25,1.6,2021,апрель
59,54.5,1.6,2021,апрель
59,54.75,1.8,2021,апрель
59,55,2,2021,апрель
59,55.25,2.8,2021,апрель
59,55.5,3,2021,апрель
59,55.75,3.4,2021,апрель
59,56,5.8,2021,апрель
59,56.25,6.6,2021,апрель
59,56.5,7.4,2021,апрель
59,56.75,7.6,2021,апрель
59,57,8.8,2021,апрель
59,57.25,11,2021,апрель
59,57.5,14.6,2021,апрель
59,57.75,13.6,2021,апрель
59,58,12,2021,апрель
59,58.25,11.8,2021,апрель
59,58.5,13.6,2021,апрель
59,58.75,14.2,2021,апрель
59,59,14.4,2021,апрель
59,59.25,13.8,2021,апрель
59,59.5,14.2,2021,апрель
59,59.75,14.6,2021,апрель
59,60,13,2021,апрель
59,60.25,11.6,2021,апрель
59,60.5,11,2021,апрель
59,60.75,11.2,2021,апрель
59,61,12.2,2021,апрель
59,61.25,12.8,2021,апрель
59,61.5,10.8,2021,апрель
59,61.75,11.8,2021,апрель
59,62,12.6,2021,апрель
59,62.25,12.8,2021,апрель
59,62.5,11.6,2021,апрель
59,62.75,8.6,2021,апрель
59,63,5.8,2021,апрель
59,63.25,5.4,2021,апрель
59,63.5,6,2021,апрель
59,63.75,5.8,2021,апрель
59,64,5.6,2021,апрель
59,64.25,5.8,2021,апрель
59,64.5,5.6,2021,апрель
59,64.75,6.2,2021,апрель
59,65,6.8,2021,апрель
59,65.25,8.6,2021,апрель
59,65.5,10.4,2021,апрель
59,65.75,9.6,2021,апрель
59,66,9.4,2021,апрель
59,66.25,9.4,2021,апрель
59,66.5,8.8,2021,апрель
59,66.75,8.8,2021,апрель
59,67,9.4,2021,апрель
